time (msec),xAccel (m/s^2),yAccel (m/s^2),zAccel (m/s^2),xRate (deg/s),yRate (deg/s),zRate (deg/s),xMag (Gauss),yMag (Gauss),zMag (Gauss)
4213592171,-0.1670,0.6662,-9.7357,-0.0376,0.0347,0.1672,0.0000,0.0000,0.0000
4213602178,-0.1541,0.6646,-9.7389,-0.0433,-0.0028,0.0492,0.0000,0.0000,0.0000
4213612004,-0.1589,0.6702,-9.7350,-0.0202,-0.0744,0.0142,0.0000,0.0000,0.0000
4213622169,-0.1718,0.6654,-9.7286,-0.0089,-0.0743,0.1976,0.0000,0.0000,0.0000
4213632006,-0.1742,0.6654,-9.7357,-0.0206,-0.0193,0.2329,0.0000,0.0000,0.0000
4213642103,-0.1662,0.6758,-9.7309,-0.0095,-0.0184,0.1254,0.0000,0.0000,0.0000
4213652170,-0.1613,0.6662,-9.7285,-0.0044,-0.0915,0.0903,0.0000,0.0000,0.0000
4213661933,-0.1637,0.6638,-9.7341,-0.0222,-0.1515,0.0729,0.0000,0.0000,0.0000
4213672103,-0.1750,0.6662,-9.7389,-0.0331,-0.1043,0.0371,0.0000,0.0000,0.0000
4213681935,-0.1774,0.6646,-9.7397,-0.0507,-0.0130,0.0910,0.0000,0.0000,0.0000
4213692173,-0.1629,0.6606,-9.7349,-0.0279,0.0411,0.1449,0.0000,0.0000,0.0000
4213701934,-0.1573,0.6614,-9.7317,-0.0039,0.0042,0.1264,0.0000,0.0000,0.0000
4213712175,-0.1549,0.6750,-9.7373,-0.0433,-0.0803,0.0718,0.0000,0.0000,0.0000
4213722098,-0.1686,0.6734,-9.7405,-0.0196,-0.0806,0.1672,0.0000,0.0000,0.0000
4213732007,-0.1742,0.6662,-9.7341,0.0021,-0.0442,0.2030,0.0000,0.0000,0.0000
4213741940,-0.1766,0.6654,-9.7373,-0.0332,-0.0376,0.0896,0.0000,0.0000,0.0000
4213752006,-0.1629,0.6678,-9.7325,-0.0209,-0.0136,0.0124,0.0000,0.0000,0.0000
4213762108,-0.1549,0.6614,-9.7262,-0.0263,-0.0680,0.1134,0.0000,0.0000,0.0000
